subregion,avg_temp,month
oldham,7.585281385281386,Nov
orange,15.544230769230769,Nov
palo pinto,12.289473684210526,Nov
panola,13.137301587301588,Nov
parker,12.335606060606061,Nov
parmer,7.783703703703703,Nov
pecos,12.375368731563421,Nov
polk,14.461146496815287,Nov
potter,7.863636363636363,Nov
presidio,12.17569573283859,Nov
rains,12.560526315789474,Nov
randall,8.05076923076923,Nov
reagan,11.723225806451612,Nov
real,13.240449438202248,Nov
red river,11.75,Nov
reeves,11.882631578947368,Nov
refugio,18.123762376237625,Nov
roberts,8.016923076923076,Nov
robertson,14.881512605042017,Nov
rockwall,12.665,Nov
runnels,12.491025641025642,Nov
rusk,13.42755905511811,Nov
sabine,13.685714285714285,Nov
san augustine,13.69156626506024,Nov
san jacinto,14.794565217391305,Nov
san patricio,18.29484536082474,Nov
san saba,13.284472049689441,Nov
schleicher,12.60388888888889,Nov
scurry,11.2625,Nov
shackelford,12.081538461538461,Nov
shelby,13.23162393162393,Nov
sherman,6.779020979020979,Nov
smith,13.488321167883212,Nov
somervell,13.02962962962963,Nov
starr,18.958181818181817,Nov
stephens,12.058333333333334,Nov
sterling,11.86910569105691,Nov
stonewall,11.415833333333333,Nov
sutton,13.02590909090909,Nov
swisher,8.203496503496503,Nov
tarrant,12.940909090909091,Nov
taylor,12.187407407407408,Nov
terrell,13.561746987951807,Nov
terry,9.77295081967213,Nov
throckmorton,11.858333333333334,Nov
titus,12.277586206896551,Nov
tom green,12.486818181818181,Nov
travis,14.706338028169014,Nov
trinity,14.423762376237624,Nov
tyler,14.547826086956523,Nov
upshur,13.003614457831326,Nov
upton,12.345251396648045,Nov
uvalde,15.300904977375566,Nov
val verde,14.550233644859812,Nov
van zandt,13.198347107438016,Nov
victoria,17.46068376068376,Nov
walker,15.122330097087378,Nov
waller,15.738028169014084,Nov
ward,11.844067796610169,Nov
washington,15.421176470588236,Nov
webb,17.770235546038545,Nov
wharton,16.606578947368423,Nov
wheeler,8.744755244755245,Nov
wichita,11.30204081632653,Nov
wilbarger,10.866176470588236,Nov
willacy,19.461038961038962,Nov
williamson,14.361875,Nov
wilson,16.34423076923077,Nov
winkler,11.562608695652173,Nov
wise,12.31328125,Nov
wood,12.726470588235294,Nov
yoakum,9.235833333333334,Nov
young,12.17,Nov
zapata,18.61972789115646,Nov
zavala,16.545989304812835,Nov
anderson,9.595483870967742,Dec
andrews,7.045714285714285,Dec
angelina,9.71864406779661,Dec
aransas,14.1,Dec
archer,6.8545454545454545,Dec
armstrong,3.3353846153846156,Dec
atascosa,12.416853932584269,Dec
austin,11.37912087912088,Dec
bailey,3.7627272727272727,Dec
bandera,9.959223300970875,Dec
bastrop,10.907627118644069,Dec
baylor,6.1462121212121215,Dec
bee,13.484426229508196,Dec
bell,9.57741935483871,Dec
bexar,11.6353591160221,Dec
blanco,9.628571428571428,Dec
borden,6.930769230769231,Dec
bosque,8.393150684931507,Dec
bowie,7.260606060606061,Dec
brazoria,12.724102564102564,Dec
brazos,10.950000000000001,Dec
brewster,9.215943728018757,Dec
briscoe,3.7454545454545456,Dec
brooks,14.7584,Dec
brown,7.8,Dec
burleson,11.09375,Dec
burnet,9.173103448275862,Dec
caldwell,10.993506493506494,Dec
calhoun,13.802,Dec
callahan,7.597727272727273,Dec
cameron,16.21794871794872,Dec
camp,7.775,Dec
carson,3.209090909090909,Dec
cass,7.81,Dec
castro,3.011627906976744,Dec
chambers,12.39078947368421,Dec
cherokee,9.402,Dec
childress,5.3660000000000005,Dec
clay,6.568484848484848,Dec
cochran,4.073553719008264,Dec
coke,7.165079365079365,Dec
coleman,7.93125,Dec
collin,7.331496062992126,Dec
collingsworth,4.617692307692308,Dec
colorado,11.563636363636364,Dec
comal,10.64375,Dec
comanche,7.732374100719424,Dec
concho,8.435460992907801,Dec
cooke,6.921212121212121,Dec
coryell,9.089032258064517,Dec
cottle,5.361940298507463,Dec
crane,7.9879999999999995,Dec
crockett,8.079326923076923,Dec
crosby,5.327407407407407,Dec
culberson,6.950182481751825,Dec
dallam,1.9064935064935065,Dec
dallas,8.273722627737227,Dec
dawson,6.104166666666667,Dec
deaf smith,2.8014285714285716,Dec
delta,6.786046511627907,Dec
denton,7.358333333333333,Dec
de witt,12.606451612903227,Dec
dickens,5.452857142857143,Dec
dimmit,12.788235294117648,Dec
donley,3.9446153846153846,Dec
duval,13.552422907488987,Dec
eastland,7.0531468531468535,Dec
ector,7.157251908396947,Dec
edwards,9.24087591240876,Dec
ellis,8.583823529411765,Dec
el paso,6.61986301369863,Dec
erath,7.5,Dec
falls,9.914159292035398,Dec
fannin,6.573770491803279,Dec
fayette,11.343065693430656,Dec
fisher,7.186178861788618,Dec
floyd,4.138636363636364,Dec
foard,5.592920353982301,Dec
fort bend,12.0856,Dec
franklin,7.121052631578947,Dec
freestone,9.615833333333333,Dec
frio,12.283892617449665,Dec
gaines,6.212987012987013,Dec
galveston,12.862790697674418,Dec
garza,6.225806451612903,Dec
gillespie,9.16258064516129,Dec
glasscock,6.770731707317073,Dec
goliad,13.52086956521739,Dec
gonzales,11.686,Dec
gray,3.3713286713286714,Dec
grayson,7.006338028169014,Dec
gregg,8.447727272727272,Dec
grimes,10.810185185185185,Dec
guadalupe,11.424038461538462,Dec
hale,4.3088235294117645,Dec
hall,4.8992700729927,Dec
hamilton,8.308620689655173,Dec
hansford,2.2202797202797204,Dec
hardeman,5.345918367346939,Dec
hardin,11.108,Dec
harris,12.062650602409638,Dec
harrison,8.603007518796993,Dec
hartley,2.296666666666667,Dec
haskell,7.118461538461538,Dec
hays,10.348837209302326,Dec
hemphill,2.979230769230769,Dec
henderson,8.995652173913044,Dec
hidalgo,15.479906542056074,Dec
hill,8.68273381294964,Dec
hockley,4.698657718120805,Dec
hood,7.9185185185185185,Dec
hopkins,7.014655172413793,Dec
houston,9.579444444444444,Dec
howard,7.077622377622378,Dec
hudspeth,6.066870229007634,Dec
hunt,6.865040650406504,Dec
hutchinson,3.0530769230769232,Dec
irion,7.783006535947712,Dec
jack,7.222307692307692,Dec
jackson,13.003389830508475,Dec
jasper,10.235416666666667,Dec
jeff davis,7.0181818181818185,Dec
jefferson,12.069117647058823,Dec
jim hogg,14.134177215189874,Dec
jim wells,14.170588235294117,Dec
johnson,8.388118811881188,Dec
jones,7.650393700787402,Dec
karnes,12.665384615384616,Dec
kaufman,7.910619469026549,Dec
kendall,9.906818181818181,Dec
kenedy,15.185164835164835,Dec
kent,6.15,Dec
kerr,8.90875,Dec
kimble,8.332820512820513,Dec
king,5.659090909090909,Dec
kinney,10.78941798941799,Dec
kleberg,14.90188679245283,Dec
knox,6.398529411764706,Dec
lamar,6.660294117647059,Dec
lamb,3.814,Dec
lampasas,8.81340206185567,Dec
la salle,12.87079207920792,Dec
lavaca,11.946478873239437,Dec
lee,10.751612903225807,Dec
leon,9.799999999999999,Dec
liberty,11.507058823529412,Dec
limestone,9.58125,Dec
lipscomb,1.9916083916083915,Dec
live oak,13.271812080536913,Dec
llano,9.111363636363636,Dec
loving,7.580459770114943,Dec
lubbock,5.1462121212121215,Dec
lynn,5.55,Dec
mcculloch,8.203030303030303,Dec
mclennan,9.094078947368422,Dec
mcmullen,12.865921787709498,Dec
madison,10.524324324324324,Dec
marion,8.441269841269841,Dec
martin,6.991666666666666,Dec
mason,8.556716417910447,Dec
matagorda,13.177777777777777,Dec
maverick,12.056666666666667,Dec
medina,11.419444444444444,Dec
menard,8.2168,Dec
midland,7.352631578947369,Dec
milam,10.529787234042553,Dec
mills,8.607766990291262,Dec
mitchell,7.0204545454545455,Dec
montague,6.9481751824817515,Dec
montgomery,10.975974025974025,Dec
moore,2.48,Dec
morris,7.9282051282051285,Dec
motley,5.179591836734694,Dec
nacogdoches,9.158041958041958,Dec
navarro,8.884516129032258,Dec
newton,10.06910569105691,Dec
nolan,7.101428571428571,Dec
nueces,14.555238095238096,Dec
ochiltree,2.144755244755245,Dec
oldham,2.8844155844155845,Dec
orange,11.40576923076923,Dec
palo pinto,7.435526315789474,Dec
panola,8.703968253968254,Dec
parker,7.678030303030303,Dec
parmer,3.156296296296296,Dec
pecos,8.299557522123894,Dec
polk,10.092993630573249,Dec
potter,3.2594405594405593,Dec
presidio,8.394990723562152,Dec
rains,7.336842105263158,Dec
randall,3.363076923076923,Dec
reagan,7.007096774193548,Dec
real,8.862921348314607,Dec
red river,6.896835443037975,Dec
reeves,7.958157894736842,Dec
refugio,13.971287128712872,Dec
roberts,2.9492307692307693,Dec
robertson,10.563025210084033,Dec
rockwall,7.41,Dec
runnels,7.771794871794872,Dec
rusk,8.691338582677165,Dec
sabine,9.113095238095237,Dec
san augustine,9.104819277108433,Dec
san jacinto,10.267391304347825,Dec
san patricio,14.165979381443298,Dec
san saba,8.541614906832299,Dec
schleicher,8.390555555555556,Dec
scurry,6.605,Dec
shackelford,7.317692307692307,Dec
shelby,8.694871794871794,Dec
sherman,2.067832167832168,Dec
smith,8.5,Dec
somervell,8.14074074074074,Dec
starr,14.725454545454545,Dec
stephens,6.979166666666667,Dec
sterling,7.130894308943089,Dec
stonewall,6.458333333333333,Dec
sutton,8.56409090909091,Dec
swisher,3.4685314685314683,Dec
tarrant,8.159848484848485,Dec
taylor,7.611851851851852,Dec
terrell,9.120481927710843,Dec
terry,5.223770491803279,Dec
throckmorton,6.714166666666666,Dec
titus,7.2844827586206895,Dec
tom green,8.299545454545454,Dec
travis,10.559859154929578,Dec
trinity,9.87920792079208,Dec
tyler,10.278260869565218,Dec
upshur,8.051807228915663,Dec
upton,7.867039106145252,Dec
uvalde,10.916289592760181,Dec
val verde,10.067757009345794,Dec
van zandt,8.050413223140495,Dec
victoria,13.338461538461539,Dec
walker,10.458252427184465,Dec
waller,11.285915492957747,Dec
ward,7.418644067796611,Dec
washington,11.137647058823529,Dec
webb,13.532334047109208,Dec
wharton,12.259210526315789,Dec
wheeler,3.56013986013986,Dec
wichita,6.057142857142857,Dec
wilbarger,5.451470588235294,Dec
willacy,15.584415584415584,Dec
williamson,9.986875,Dec
wilson,12.102884615384616,Dec
winkler,7.189565217391304,Dec
wise,7.22109375,Dec
wood,7.599019607843137,Dec
yoakum,4.7,Dec
young,6.976153846153847,Dec
zapata,14.389795918367348,Dec
zavala,12.06898395721925,Dec
